Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
1966,FEMALE,GAUTENG,FAITH,46,12
1966,FEMALE,GAUTENG,NYLA,43,13
1966,FEMALE,GAUTENG,ZOE,43,13
1966,FEMALE,GAUTENG,ZOE,43,13
1966,FEMALE,GAUTENG,NYLA,43,13
1966,FEMALE,GAUTENG,WILSON,42,14
1966,FEMALE,GAUTENG,WILSON,42,14
1966,FEMALE,GAUTENG,KHLOE,42,14
1966,FEMALE,GAUTENG,NYLAH,42,14
1966,FEMALE,GAUTENG,NYLAH,42,14
1966,FEMALE,GAUTENG,KHLOE,42,14
1966,FEMALE,GAUTENG,SARAH,40,15
1966,FEMALE,GAUTENG,SARAH,40,15
1966,FEMALE,GAUTENG,AVA,40,15
1966,FEMALE,GAUTENG,AVA,40,15
1966,FEMALE,GAUTENG,LAILA,39,16
1966,FEMALE,GAUTENG,LAILA,39,16
1966,FEMALE,GAUTENG,LEAH,39,16
1966,FEMALE,GAUTENG,LEAH,39,16
1966,FEMALE,GAUTENG,ARIANNA,38,17
1966,FEMALE,GAUTENG,BRIANNA,38,17
1966,FEMALE,GAUTENG,NIA,38,17
1966,FEMALE,GAUTENG,NIA,38,17
1966,FEMALE,GAUTENG,JAYLA,38,17
1966,FEMALE,GAUTENG,BRIANNA,38,17
1966,FEMALE,GAUTENG,JAYLA,38,17
1966,FEMALE,GAUTENG,ARIANNA,38,17
1966,FEMALE,GAUTENG,CHELSEA,37,18
1966,FEMALE,GAUTENG,CHELSEA,37,18
1966,FEMALE,GAUTENG,VICTORIA,36,19
1966,FEMALE,GAUTENG,MIA,36,19
1966,FEMALE,GAUTENG,MIA,36,19
1966,FEMALE,GAUTENG,VICTORIA,36,19
1966,FEMALE,GAUTENG,BRIELLE,35,20
1966,FEMALE,GAUTENG,ISABELLA,35,20
1966,FEMALE,GAUTENG,ISABELLA,35,20
1966,FEMALE,GAUTENG,BRIELLE,35,20
1966,FEMALE,GAUTENG,ANIYAH,35,20
1966,FEMALE,GAUTENG,ALYSSA,35,20
1966,FEMALE,GAUTENG,ANIYAH,35,20
1966,FEMALE,GAUTENG,ALYSSA,35,20
1966,FEMALE,GAUTENG,DESTINY,35,20
1966,FEMALE,GAUTENG,DESTINY,35,20
1966,FEMALE,GAUTENG,NAOMI,34,21
1966,FEMALE,GAUTENG,NAOMI,34,21
1966,FEMALE,GAUTENG,PAIGE,33,22
1966,FEMALE,GAUTENG,PAIGE,33,22
1966,FEMALE,GAUTENG,HEAVEN,32,23
1966,FEMALE,GAUTENG,JASMINE,32,23
1966,FEMALE,GAUTENG,MARIAM,32,23
1966,FEMALE,GAUTENG,JASMINE,32,23
1966,FEMALE,GAUTENG,ARIEL,32,23
1966,FEMALE,GAUTENG,ARIEL,32,23
1966,FEMALE,GAUTENG,HEAVEN,32,23
1966,FEMALE,GAUTENG,AMAYA,32,23
1966,FEMALE,GAUTENG,MYA,32,23
1966,FEMALE,GAUTENG,MARIAM,32,23
1966,FEMALE,GAUTENG,MYA,32,23
1966,FEMALE,GAUTENG,AMAYA,32,23
1966,FEMALE,GAUTENG,PARIS,32,23
1966,FEMALE,GAUTENG,PARIS,32,23
1966,FEMALE,GAUTENG,MORGAN,31,24
1966,FEMALE,GAUTENG,HAILEY,31,24
1966,FEMALE,GAUTENG,HAILEY,31,24
1966,FEMALE,GAUTENG,MORGAN,31,24
1966,FEMALE,GAUTENG,SOPHIA,30,25
1966,FEMALE,GAUTENG,LAYLA,30,25
1966,FEMALE,GAUTENG,EMILY,30,25
1966,FEMALE,GAUTENG,EMILY,30,25
1966,FEMALE,GAUTENG,LAYLA,30,25
1966,FEMALE,GAUTENG,SOPHIA,30,25
1966,FEMALE,GAUTENG,ZOEY,29,26
1966,FEMALE,GAUTENG,ZOEY,29,26
1966,FEMALE,GAUTENG,TRINITY,28,27
1966,FEMALE,GAUTENG,IMANI,28,27
1966,FEMALE,GAUTENG,MILAN,28,27
1966,FEMALE,GAUTENG,IMANI,28,27
1966,FEMALE,GAUTENG,MILAN,28,27
1966,FEMALE,GAUTENG,TRINITY,28,27
1966,FEMALE,GAUTENG,LAUREN,27,28
1966,FEMALE,GAUTENG,SAMANTHA,27,28
1966,FEMALE,GAUTENG,SAMANTHA,27,28
1966,FEMALE,GAUTENG,LAUREN,27,28
1966,FEMALE,GAUTENG,SANAA,26,29
1966,FEMALE,GAUTENG,AUTUMN,26,29
1966,FEMALE,GAUTENG,SANAA,26,29
1966,FEMALE,GAUTENG,AUTUMN,26,29
1966,FEMALE,GAUTENG,LONDYN,25,30
1966,FEMALE,GAUTENG,MAYA,25,30
1966,FEMALE,GAUTENG,MCKENZIE,25,30
1966,FEMALE,GAUTENG,LONDYN,25,30
1966,FEMALE,GAUTENG,norahTA,25,30
1966,FEMALE,GAUTENG,norahTA,25,30
1966,FEMALE,GAUTENG,MDUDUZI,25,30
1966,FEMALE,GAUTENG,MDUDUZI,25,30
1966,FEMALE,GAUTENG,MCKENZIE,25,30
1966,FEMALE,GAUTENG,MAYA,25,30
1966,FEMALE,GAUTENG,HANNAH,24,31
1966,FEMALE,GAUTENG,FATIMA,24,31
1966,FEMALE,GAUTENG,GABRIELLA,24,31
1966,FEMALE,GAUTENG,SYDNEY,24,31
1966,FEMALE,GAUTENG,SYDNEY,24,31
1966,FEMALE,GAUTENG,FATIMA,24,31
1966,FEMALE,GAUTENG,GABRIELLA,24,31
1966,FEMALE,GAUTENG,KIMORA,23,32
1966,FEMALE,GAUTENG,KIMORA,23,32
1966,FEMALE,GAUTENG,ALIYAH,23,32
1966,FEMALE,GAUTENG,ALIYAH,23,32
1966,FEMALE,GAUTENG,MARIAMA,22,33
1966,FEMALE,GAUTENG,ELIZABETH,22,33
1966,FEMALE,GAUTENG,AMIRAH,22,33
1966,FEMALE,GAUTENG,MARIAMA,22,33
1966,FEMALE,GAUTENG,AMIRAH,22,33
1966,FEMALE,GAUTENG,MIKAYLA,21,34
1966,FEMALE,GAUTENG,KAITLYN,21,34
1966,FEMALE,GAUTENG,KAITLYN,21,34
1966,FEMALE,GAUTENG,MARIAH,21,34
1966,FEMALE,GAUTENG,MARIAH,21,34
1966,FEMALE,GAUTENG,MIKAYLA,21,34
1966,FEMALE,GAUTENG,SANAI,21,34
1966,FEMALE,GAUTENG,SANAI,21,34
1966,FEMALE,GAUTENG,HARMONY,20,35
1966,FEMALE,GAUTENG,SKYLAR,20,35
1966,FEMALE,GAUTENG,DANIELLE,20,35
1966,FEMALE,GAUTENG,ARIELLE,20,35
1966,FEMALE,GAUTENG,AMIYAH,20,35
1966,FEMALE,GAUTENG,AMIYAH,20,35
1966,FEMALE,GAUTENG,HARMONY,20,35
1966,FEMALE,GAUTENG,PEYTON,20,35
1966,FEMALE,GAUTENG,PEYTON,20,35
1966,FEMALE,GAUTENG,SKYLAR,20,35
1966,FEMALE,GAUTENG,ARIELLE,20,35
1966,FEMALE,GAUTENG,DANIELLE,20,35
1966,FEMALE,GAUTENG,KYLIE,19,36
1966,FEMALE,GAUTENG,AMELIA,19,36
1966,FEMALE,GAUTENG,TIANA,19,36
1966,FEMALE,GAUTENG,ANIYA,19,36
1966,FEMALE,GAUTENG,SKYLA,19,36
1966,FEMALE,GAUTENG,SKYLA,19,36
1966,FEMALE,GAUTENG,KYLIE,19,36
1966,FEMALE,GAUTENG,TIANA,19,36
1966,FEMALE,GAUTENG,ANIYA,19,36
1966,FEMALE,GAUTENG,AMELIA,19,36
1966,FEMALE,GAUTENG,SAMIYAH,18,37
1966,FEMALE,GAUTENG,SAMIYAH,18,37
1966,FEMALE,GAUTENG,MELANIE,18,37
1966,FEMALE,GAUTENG,JADE,18,37
1966,FEMALE,GAUTENG,AMBER,18,37
1966,FEMALE,GAUTENG,ALANA,18,37
1966,FEMALE,GAUTENG,ALANA,18,37
1966,FEMALE,GAUTENG,AMBER,18,37
1966,FEMALE,GAUTENG,JADE,18,37
1966,FEMALE,GAUTENG,MELANIE,18,37
1966,FEMALE,GAUTENG,AMANDA,17,38
1966,FEMALE,GAUTENG,SARIAH,17,38
1966,FEMALE,GAUTENG,TAMIA,17,38
1966,FEMALE,GAUTENG,CHRISTINA,17,38
1966,FEMALE,GAUTENG,MALIA,17,38
1966,FEMALE,GAUTENG,CHRISTINA,17,38
1966,FEMALE,GAUTENG,TAMIA,17,38
1966,FEMALE,GAUTENG,AMANDA,17,38
1966,FEMALE,GAUTENG,MALIA,17,38
1966,FEMALE,GAUTENG,SARIAH,17,38
1966,FEMALE,GAUTENG,TORI,16,39
1966,FEMALE,GAUTENG,ANGEL,16,39
1966,FEMALE,GAUTENG,ASHLEY,16,39
1966,FEMALE,GAUTENG,AUBREY,16,39
1966,FEMALE,GAUTENG,JAYDA,16,39
1966,FEMALE,GAUTENG,AUBREY,16,39
1966,FEMALE,GAUTENG,TORI,16,39
1966,FEMALE,GAUTENG,JORDYN,16,39
1966,FEMALE,GAUTENG,PRINCESS,16,39
1966,FEMALE,GAUTENG,SADE,16,39
1966,FEMALE,GAUTENG,PRINCESS,16,39
1966,FEMALE,GAUTENG,JORDYN,16,39
1966,FEMALE,GAUTENG,JAYDA,16,39
1966,FEMALE,GAUTENG,SADE,16,39
1966,FEMALE,GAUTENG,NADIA,16,39
1966,FEMALE,GAUTENG,ANGEL,16,39
1966,FEMALE,GAUTENG,NADIA,16,39
1966,FEMALE,GAUTENG,ASHLEY,16,39
1966,FEMALE,GAUTENG,RILEY,15,40
1966,FEMALE,GAUTENG,SUMMER,15,40
1966,FEMALE,GAUTENG,FANTA,15,40
1966,FEMALE,GAUTENG,SUMMER,15,40
1966,FEMALE,GAUTENG,AMIRA,15,40
1966,FEMALE,GAUTENG,RILEY,15,40
1966,FEMALE,GAUTENG,GRACE,15,40
1966,FEMALE,GAUTENG,norah,15,40
1966,FEMALE,GAUTENG,FANTA,15,40
1966,FEMALE,GAUTENG,HAWA,15,40
1966,FEMALE,GAUTENG,HAWA,15,40
1966,FEMALE,GAUTENG,AMANI,15,40
1966,FEMALE,GAUTENG,DAKOTA,15,40
1966,FEMALE,GAUTENG,SKYE,15,40
1966,FEMALE,GAUTENG,SARAI,15,40
1966,FEMALE,GAUTENG,AMIRA,15,40
1966,FEMALE,GAUTENG,SHILOH,15,40
1966,FEMALE,GAUTENG,GRACE,15,40
1966,FEMALE,GAUTENG,EGYPT,15,40
1966,FEMALE,GAUTENG,DAKOTA,15,40
1966,FEMALE,GAUTENG,SKYE,15,40
1966,FEMALE,GAUTENG,SARAI,15,40
1966,FEMALE,GAUTENG,AMANI,15,40
1966,FEMALE,GAUTENG,EGYPT,15,40
1966,FEMALE,GAUTENG,GENESIS,15,40
1966,FEMALE,GAUTENG,norah,15,40
1966,FEMALE,GAUTENG,GENESIS,15,40
1966,FEMALE,GAUTENG,SHILOH,15,40
1966,FEMALE,GAUTENG,SHANIA,14,41
1966,FEMALE,GAUTENG,AICHA,14,41
1966,FEMALE,GAUTENG,KALIYAH,14,41
1966,FEMALE,GAUTENG,MALIYAH,14,41
1966,FEMALE,GAUTENG,SASHA,14,41
1966,FEMALE,GAUTENG,MALIYAH,14,41
1966,FEMALE,GAUTENG,norah,14,41
1966,FEMALE,GAUTENG,ZARIAH,14,41
1966,FEMALE,GAUTENG,SASHA,14,41
1966,FEMALE,GAUTENG,norah,14,41
1966,FEMALE,GAUTENG,AICHA,14,41
1966,FEMALE,GAUTENG,KALIYAH,14,41
1966,FEMALE,GAUTENG,SHANIA,14,41
1966,FEMALE,GAUTENG,ZARIAH,14,41
1966,FEMALE,GAUTENG,ZARIA,13,42
1966,FEMALE,GAUTENG,ARIANA,13,42
1966,FEMALE,GAUTENG,ARIA,13,42
1966,FEMALE,GAUTENG,ZARIA,13,42
1966,FEMALE,GAUTENG,ADDISON,13,42
1966,FEMALE,GAUTENG,AISSATOU,13,42
1966,FEMALE,GAUTENG,ALEXIS,13,42
1966,FEMALE,GAUTENG,KIARA,13,42
1966,FEMALE,GAUTENG,SANIYAH,13,42
1966,FEMALE,GAUTENG,SANIYA,13,42
1966,FEMALE,GAUTENG,KENNEDY,13,42
1966,FEMALE,GAUTENG,TIANNA,13,42
1966,FEMALE,GAUTENG,SYMPHONY,13,42
1966,FEMALE,GAUTENG,JANIYA,13,42
1966,FEMALE,GAUTENG,NAHLA,13,42
1966,FEMALE,GAUTENG,SYMPHONY,13,42
1966,FEMALE,GAUTENG,MICHELLE,13,42
1966,FEMALE,GAUTENG,NAHLA,13,42
1966,FEMALE,GAUTENG,TIANNA,13,42
1966,FEMALE,GAUTENG,LYRIC,13,42
1966,FEMALE,GAUTENG,LEILANI,13,42
1966,FEMALE,GAUTENG,KIARA,13,42
1966,FEMALE,GAUTENG,KENNEDY,13,42
1966,FEMALE,GAUTENG,MICHELLE,13,42
1966,FEMALE,GAUTENG,SANIYA,13,42
1966,FEMALE,GAUTENG,JANIYA,13,42
1966,FEMALE,GAUTENG,ARIANA,13,42
1966,FEMALE,GAUTENG,ARIA,13,42
1966,FEMALE,GAUTENG,LYRIC,13,42
1966,FEMALE,GAUTENG,LEILANI,13,42
1966,FEMALE,GAUTENG,ALEXIS,13,42
1966,FEMALE,GAUTENG,AISSATOU,13,42
1966,FEMALE,GAUTENG,ADDISON,13,42
1966,FEMALE,GAUTENG,SANIYAH,13,42
1966,FEMALE,GAUTENG,NATALIA,12,43
1966,FEMALE,GAUTENG,FATOU,12,43
1966,FEMALE,GAUTENG,TARAJI,12,43
1966,FEMALE,GAUTENG,REBECCA,12,43
1966,FEMALE,GAUTENG,KENDRA,12,43
1966,FEMALE,GAUTENG,NATALIA,12,43
1966,FEMALE,GAUTENG,KYLA,12,43
1966,FEMALE,GAUTENG,JANIYAH,12,43
1966,FEMALE,GAUTENG,FATOU,12,43
1966,FEMALE,GAUTENG,TARAJI,12,43
1966,FEMALE,GAUTENG,CAMILLE,12,43
1966,FEMALE,GAUTENG,CAMILLE,12,43
1966,FEMALE,GAUTENG,ANAYA,12,43
1966,FEMALE,GAUTENG,KENDRA,12,43
1966,FEMALE,GAUTENG,ANAYA,12,43
1966,FEMALE,GAUTENG,KYLA,12,43
1966,FEMALE,GAUTENG,BROOKE,12,43
1966,FEMALE,GAUTENG,JANIYAH,12,43
1966,FEMALE,GAUTENG,BROOKE,12,43
1966,FEMALE,GAUTENG,REBECCA,12,43
1966,FEMALE,GAUTENG,KELSEY,11,44
1966,FEMALE,GAUTENG,ZARA,11,44
1966,FEMALE,GAUTENG,DYLAN,11,44
1966,FEMALE,GAUTENG,JANELLE,11,44
1966,FEMALE,GAUTENG,EDEN,11,44
1966,FEMALE,GAUTENG,SHANIYA,11,44
1966,FEMALE,GAUTENG,ALICIA,11,44
1966,FEMALE,GAUTENG,ZARA,11,44
1966,FEMALE,GAUTENG,ESSENCE,11,44
1966,FEMALE,GAUTENG,ANGELINA,11,44
1966,FEMALE,GAUTENG,EVA,11,44
1966,FEMALE,GAUTENG,JANELLE,11,44
1966,FEMALE,GAUTENG,EVA,11,44
1966,FEMALE,GAUTENG,ESSENCE,11,44
1966,FEMALE,GAUTENG,KELSEY,11,44
1966,FEMALE,GAUTENG,SAMARA,11,44
1966,FEMALE,GAUTENG,NATALIE,11,44
1966,FEMALE,GAUTENG,EDEN,11,44
1966,FEMALE,GAUTENG,DYLAN,11,44
1966,FEMALE,GAUTENG,SAMARA,11,44
1966,FEMALE,GAUTENG,ALICIA,11,44
1966,FEMALE,GAUTENG,ANGELINA,11,44
1966,FEMALE,GAUTENG,SHANIYA,11,44
1966,FEMALE,GAUTENG,KENYA,10,45
1966,FEMALE,GAUTENG,SORAYA,10,45
1966,FEMALE,GAUTENG,SORAYA,10,45
1966,FEMALE,GAUTENG,SAMIYA,10,45
1966,FEMALE,GAUTENG,RACHEL,10,45
1966,FEMALE,GAUTENG,NANA,10,45
1966,FEMALE,GAUTENG,TABITHA,10,45
1966,FEMALE,GAUTENG,RACHEL,10,45
1966,FEMALE,GAUTENG,MARYAM,10,45
1966,FEMALE,GAUTENG,MACKENZIE,10,45
1966,FEMALE,GAUTENG,ZAHARA,10,45
1966,FEMALE,GAUTENG,ZANIYAH,10,45
1966,FEMALE,GAUTENG,KAMIYAH,10,45
1966,FEMALE,GAUTENG,KAI,10,45
1966,FEMALE,GAUTENG,JULIA,10,45
1966,FEMALE,GAUTENG,JALIYAH,10,45
1966,FEMALE,GAUTENG,ZURI,10,45
1966,FEMALE,GAUTENG,ERIN,10,45
1966,FEMALE,GAUTENG,CHEYENNE,10,45
1966,FEMALE,GAUTENG,AISHA,10,45
1966,FEMALE,GAUTENG,ZAHARA,10,45
1966,FEMALE,GAUTENG,AISHA,10,45
1966,FEMALE,GAUTENG,CHEYENNE,10,45
1966,FEMALE,GAUTENG,ERIN,10,45
1966,FEMALE,GAUTENG,ZANIYAH,10,45
1966,FEMALE,GAUTENG,SAMIYA,10,45
1966,FEMALE,GAUTENG,JALIYAH,10,45
1966,FEMALE,GAUTENG,JULIA,10,45
1966,FEMALE,GAUTENG,KAI,10,45
1966,FEMALE,GAUTENG,TABITHA,10,45
1966,FEMALE,GAUTENG,KAMIYAH,10,45
1966,FEMALE,GAUTENG,KENYA,10,45
1966,FEMALE,GAUTENG,MACKENZIE,10,45
1966,FEMALE,GAUTENG,ZURI,10,45
1966,FEMALE,GAUTENG,MARYAM,10,45
1966,FEMALE,GAUTENG,NANA,10,45
1966,FEMALE,EASTERN CAPE,ISABELLA,331,1
1966,FEMALE,EASTERN CAPE,ISABELLA,331,1
1966,FEMALE,EASTERN CAPE,MIA,229,2
1966,FEMALE,EASTERN CAPE,MIA,229,2
1966,FEMALE,EASTERN CAPE,SOPHIA,223,3
1966,FEMALE,EASTERN CAPE,SOPHIA,223,3
1966,FEMALE,EASTERN CAPE,ASHLEY,190,4
1966,FEMALE,EASTERN CAPE,ASHLEY,190,4
1966,FEMALE,EASTERN CAPE,CAMILA,188,5
1966,FEMALE,EASTERN CAPE,CAMILA,188,5
1966,FEMALE,EASTERN CAPE,SOFIA,165,6
1966,FEMALE,EASTERN CAPE,SOFIA,165,6
1966,FEMALE,EASTERN CAPE,EMILY,162,7
1966,FEMALE,EASTERN CAPE,EMILY,162,7
1966,FEMALE,EASTERN CAPE,HAILEY,126,8
1966,FEMALE,EASTERN CAPE,HAILEY,126,8
1966,FEMALE,EASTERN CAPE,LEAH,123,9
1966,FEMALE,EASTERN CAPE,LEAH,123,9
1966,FEMALE,EASTERN CAPE,MADISON,122,10
1966,FEMALE,EASTERN CAPE,MADISON,122,10
1966,FEMALE,EASTERN CAPE,VICTORIA,114,11
1966,FEMALE,EASTERN CAPE,norah,114,11
1966,FEMALE,EASTERN CAPE,VICTORIA,114,11
1966,FEMALE,EASTERN CAPE,BRIANNA,114,11
1966,FEMALE,EASTERN CAPE,BRIANNA,114,11
1966,FEMALE,EASTERN CAPE,norah,114,11
1966,FEMALE,EASTERN CAPE,MELANIE,109,12
1966,FEMALE,EASTERN CAPE,MELANIE,109,12
1966,FEMALE,EASTERN CAPE,KIMBERLY,103,13
1966,FEMALE,EASTERN CAPE,KIMBERLY,103,13
1966,FEMALE,EASTERN CAPE,SAMANTHA,100,14
1966,FEMALE,EASTERN CAPE,SAMANTHA,100,14
1966,FEMALE,EASTERN CAPE,GENESIS,94,15
1966,FEMALE,EASTERN CAPE,GENESIS,94,15
1966,FEMALE,EASTERN CAPE,ALLISON,90,16
1966,FEMALE,EASTERN CAPE,ALLISON,90,16
1966,FEMALE,EASTERN CAPE,AMY,87,17
1966,FEMALE,EASTERN CAPE,AMY,87,17
1966,FEMALE,EASTERN CAPE,GABRIELLA,86,18
1966,FEMALE,EASTERN CAPE,Lwazi,86,18
1966,FEMALE,EASTERN CAPE,GABRIELLA,86,18
1966,FEMALE,EASTERN CAPE,Lwazi,86,18
1966,FEMALE,EASTERN CAPE,VALENTINA,85,19
1966,FEMALE,EASTERN CAPE,VALENTINA,85,19
1966,FEMALE,EASTERN CAPE,MDUDUZI,83,20
1966,FEMALE,EASTERN CAPE,MDUDUZI,83,20
1966,FEMALE,EASTERN CAPE,ABIGAIL,80,21
1966,FEMALE,EASTERN CAPE,ABIGAIL,80,21
1966,FEMALE,EASTERN CAPE,GABRIELA,78,22
1966,FEMALE,EASTERN CAPE,GABRIELA,78,22
1966,FEMALE,EASTERN CAPE,ARIANNA,77,23
1966,FEMALE,EASTERN CAPE,ARIANNA,77,23
1966,FEMALE,EASTERN CAPE,ANGELINA,72,24
1966,FEMALE,EASTERN CAPE,ANGELINA,72,24
1966,FEMALE,EASTERN CAPE,NICOLE,71,25
1966,FEMALE,EASTERN CAPE,NICOLE,71,25
1966,FEMALE,EASTERN CAPE,BELLA,67,26
1966,FEMALE,EASTERN CAPE,BELLA,67,26
1966,FEMALE,EASTERN CAPE,LESLIE,66,27
1966,FEMALE,EASTERN CAPE,LESLIE,66,27
1966,FEMALE,EASTERN CAPE,ADRIANA,65,28
1966,FEMALE,EASTERN CAPE,ADRIANA,65,28
1966,FEMALE,EASTERN CAPE,ZOE,65,28
1966,FEMALE,EASTERN CAPE,SCARLETT,65,28
1966,FEMALE,EASTERN CAPE,SCARLETT,65,28
1966,FEMALE,EASTERN CAPE,ZOE,65,28
1966,FEMALE,EASTERN CAPE,DANIELA,64,29
1966,FEMALE,EASTERN CAPE,DANIELA,64,29
1966,FEMALE,EASTERN CAPE,ALYSSA,63,30
1966,FEMALE,EASTERN CAPE,ELIZABETH,63,30
1966,FEMALE,EASTERN CAPE,AALIYAH,63,30
1966,FEMALE,EASTERN CAPE,EVELYN,63,30
1966,FEMALE,EASTERN CAPE,EVELYN,63,30
1966,FEMALE,EASTERN CAPE,ALYSSA,63,30
1966,FEMALE,EASTERN CAPE,AALIYAH,63,30
1966,FEMALE,EASTERN CAPE,ELIZABETH,63,30
1966,FEMALE,EASTERN CAPE,KAYLA,62,31
1966,FEMALE,EASTERN CAPE,KAYLA,62,31
1966,FEMALE,EASTERN CAPE,ANDREA,61,32
1966,FEMALE,EASTERN CAPE,ARIANA,61,32
1966,FEMALE,EASTERN CAPE,ANDREA,61,32
1966,FEMALE,EASTERN CAPE,ARIANA,61,32
1966,FEMALE,EASTERN CAPE,Sipho,60,33
1966,FEMALE,EASTERN CAPE,Sipho,60,33
1966,FEMALE,EASTERN CAPE,KATHERINE,60,33
1966,FEMALE,EASTERN CAPE,KATHERINE,60,33
1966,FEMALE,EASTERN CAPE,JENNIFER,59,34
1966,FEMALE,EASTERN CAPE,JENNIFER,59,34
1966,FEMALE,EASTERN CAPE,MARIA,59,34
1966,FEMALE,EASTERN CAPE,MARIA,59,34
1966,FEMALE,EASTERN CAPE,KHLOE,57,35
1966,FEMALE,EASTERN CAPE,KHLOE,57,35
1966,FEMALE,EASTERN CAPE,ALEXA,55,36
1966,FEMALE,EASTERN CAPE,ALEXA,55,36
1966,FEMALE,EASTERN CAPE,AVA,54,37
1966,FEMALE,EASTERN CAPE,AVA,54,37
1966,FEMALE,EASTERN CAPE,VALERIE,53,38
1966,FEMALE,EASTERN CAPE,VALERIE,53,38
1966,FEMALE,EASTERN CAPE,SARAH,53,38
1966,FEMALE,EASTERN CAPE,SARAH,53,38
1966,FEMALE,EASTERN CAPE,LAYLA,52,39
1966,FEMALE,EASTERN CAPE,LAYLA,52,39
1966,FEMALE,EASTERN CAPE,DIANA,51,40
1966,FEMALE,EASTERN CAPE,MICHELLE,51,40
1966,FEMALE,EASTERN CAPE,MICHELLE,51,40
1966,FEMALE,EASTERN CAPE,JAYLEEN,51,40
1966,FEMALE,EASTERN CAPE,DIANA,51,40
1966,FEMALE,EASTERN CAPE,JAYLEEN,51,40
1966,FEMALE,EASTERN CAPE,STEPHANIE,50,41
1966,FEMALE,EASTERN CAPE,MELISSA,50,41
1966,FEMALE,EASTERN CAPE,JADE,50,41
1966,FEMALE,EASTERN CAPE,NATALIA,50,41
1966,FEMALE,EASTERN CAPE,MELISSA,50,41
1966,FEMALE,EASTERN CAPE,NATALIA,50,41
1966,FEMALE,EASTERN CAPE,EMELY,50,41
1966,FEMALE,EASTERN CAPE,JADE,50,41
1966,FEMALE,EASTERN CAPE,STEPHANIE,50,41
1966,FEMALE,EASTERN CAPE,EMELY,50,41
1966,FEMALE,EASTERN CAPE,MAYA,49,42
1966,FEMALE,EASTERN CAPE,GIANNA,49,42
1966,FEMALE,EASTERN CAPE,GIANNA,49,42
1966,FEMALE,EASTERN CAPE,MAYA,49,42
1966,FEMALE,EASTERN CAPE,ALEXANDRA,47,43
1966,FEMALE,EASTERN CAPE,EVA,47,43
1966,FEMALE,EASTERN CAPE,EVA,47,43
1966,FEMALE,EASTERN CAPE,ALEXANDRA,47,43
1966,FEMALE,EASTERN CAPE,NATALIE,46,44
1966,FEMALE,EASTERN CAPE,JOCELYN,46,44
1966,FEMALE,EASTERN CAPE,JESSICA,46,44
1966,FEMALE,EASTERN CAPE,NATALIE,46,44
1966,FEMALE,EASTERN CAPE,JESSICA,46,44
1966,FEMALE,EASTERN CAPE,JOCELYN,46,44
1966,FEMALE,EASTERN CAPE,VALERIA,45,45
1966,FEMALE,EASTERN CAPE,VALERIA,45,45
1966,FEMALE,EASTERN CAPE,CHELSEA,43,46
1966,FEMALE,EASTERN CAPE,CHELSEA,43,46
1966,FEMALE,EASTERN CAPE,VANESSA,42,47
1966,FEMALE,EASTERN CAPE,VANESSA,42,47
1966,FEMALE,EASTERN CAPE,KAREN,41,48
1966,FEMALE,EASTERN CAPE,KELLY,41,48
1966,FEMALE,EASTERN CAPE,KELLY,41,48
1966,FEMALE,EASTERN CAPE,JASMINE,41,48
1966,FEMALE,EASTERN CAPE,KAREN,41,48
1966,FEMALE,EASTERN CAPE,JASMINE,41,48
1966,FEMALE,EASTERN CAPE,ANGELICA,40,49
1966,FEMALE,EASTERN CAPE,ANGELICA,40,49
1966,FEMALE,EASTERN CAPE,DANNA,39,50
1966,FEMALE,EASTERN CAPE,DANNA,39,50
1966,FEMALE,EASTERN CAPE,GISELLE,38,51
1966,FEMALE,EASTERN CAPE,WILSON,38,51
1966,FEMALE,EASTERN CAPE,WILSON,38,51
1966,FEMALE,EASTERN CAPE,GISELLE,38,51
1966,FEMALE,EASTERN CAPE,KYLIE,37,52
1966,FEMALE,EASTERN CAPE,SERENITY,37,52
1966,FEMALE,EASTERN CAPE,KYLIE,37,52
1966,FEMALE,EASTERN CAPE,SERENITY,37,52
1966,FEMALE,EASTERN CAPE,KAMILA,36,53
1966,FEMALE,EASTERN CAPE,GRACE,36,53
1966,FEMALE,EASTERN CAPE,KIARA,36,53
1966,FEMALE,EASTERN CAPE,KIARA,36,53
1966,FEMALE,EASTERN CAPE,KAMILA,36,53
1966,FEMALE,EASTERN CAPE,GRACE,36,53
1966,FEMALE,EASTERN CAPE,ELIANA,34,54
1966,FEMALE,EASTERN CAPE,DESTINY,34,54
1966,FEMALE,EASTERN CAPE,DESTINY,34,54
1966,FEMALE,EASTERN CAPE,ELIANA,34,54
1966,FEMALE,EASTERN CAPE,JAYLA,33,55
1966,FEMALE,EASTERN CAPE,LEILANI,33,55
1966,FEMALE,EASTERN CAPE,LEILANI,33,55
1966,FEMALE,EASTERN CAPE,JAYLA,33,55
1966,FEMALE,EASTERN CAPE,ANA,33,55
1966,FEMALE,EASTERN CAPE,ANA,33,55
1966,FEMALE,EASTERN CAPE,AMELIA,33,55
1966,FEMALE,EASTERN CAPE,MARIAH,33,55
1966,FEMALE,EASTERN CAPE,MARIAH,33,55
1966,FEMALE,EASTERN CAPE,AMELIA,33,55
1966,FEMALE,EASTERN CAPE,BRIANA,32,56
1966,FEMALE,EASTERN CAPE,ALISON,32,56
1966,FEMALE,EASTERN CAPE,BRIANA,32,56
1966,FEMALE,EASTERN CAPE,MAKAYLA,32,56
